,identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode,user_type,OS,ratioBuySell
7206,-2838009716269952322,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3202,106.73,8.89,us,prospective_user,Browser,
7208,5950354129481483918,user,Australie,en,3,8,0,0,0,0.0,1,0,F,2,mrs,True,False,True,True,31,3202,106.73,8.89,au,prospective_user,iOS,
7216,-5654417559181532868,user,Italie,it,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,698,3202,106.73,8.89,it,prospective_user,iOS,
7232,7106944391428592894,user,Mexique,es,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,653,3202,106.73,8.89,mx,prospective_user,iOS,
7235,9045249327647741669,user,Australie,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,True,354,3202,106.73,8.89,au,prospective_user,iOS,
7236,-4888583865591354184,user,Danemark,en,3,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,355,3202,106.73,8.89,dk,prospective_user,iOS,
7246,-2974025483711074639,user,France,fr,3,8,9,0,0,0.0,0,0,F,2,mrs,True,True,False,True,119,3202,106.73,8.89,fr,prospective_user,Android,
7251,-7881966204664379456,user,Croatie,en,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,hr,prospective_user,Browser,
7276,4200056382636646564,user,Croatie,en,3,8,8,0,0,0.0,0,0,F,2,mrs,False,False,False,True,109,3202,106.73,8.89,hr,prospective_user,Browser,
7285,-6347057654752375313,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,True,False,True,705,3202,106.73,8.89,fr,prospective_user,Android,
7287,1501261437296062626,user,Autriche,de,3,8,0,0,0,0.0,3,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,at,prospective_user,Browser,
7289,4412629176533081161,user,Allemagne,de,3,8,8,0,0,0.0,19,0,F,2,mrs,False,False,False,True,67,3202,106.73,8.89,de,prospective_user,Browser,
7294,8691188558732561415,user,Etats-Unis,en,7,8,2,1,0,0.0,1,0,M,1,mr,True,False,True,True,468,3202,106.73,8.89,us,prospective_user,iOS,
7299,-8146332671641456581,user,Australie,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,136,3202,106.73,8.89,au,prospective_user,Browser,
7301,3111084493844529694,user,Allemagne,de,3,8,0,0,0,0.0,1,0,M,1,mr,True,False,True,True,528,3202,106.73,8.89,de,prospective_user,iOS,
7303,925070307852502013,user,France,fr,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,prospective_user,Browser,
7304,-6544977315863959460,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,prospective_user,Browser,
7308,9082687787053574337,user,Etats-Unis,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,219,3202,106.73,8.89,us,prospective_user,Browser,
7313,-3126967687286951822,user,Pays-Bas,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,19,3202,106.73,8.89,nl,prospective_user,Browser,
7315,6594083760422201034,user,Australie,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,497,3202,106.73,8.89,au,prospective_user,iOS,
7324,1003168541384320994,user,France,fr,3,8,1,0,0,0.0,1,0,F,2,mrs,True,True,False,True,575,3202,106.73,8.89,fr,prospective_user,Android,
7332,-3683830472975813921,user,Australie,en,3,8,5,0,0,0.0,2,0,F,2,mrs,False,False,False,True,643,3202,106.73,8.89,au,prospective_user,Browser,
7339,-699548359732293330,user,Etats-Unis,en,3,8,17,0,0,0.0,3,0,F,2,mrs,False,False,False,True,387,3202,106.73,8.89,us,prospective_user,Browser,
7350,-2217383970600703483,user,France,fr,3,8,12,0,0,0.0,1,0,F,2,mrs,False,False,False,True,38,3202,106.73,8.89,fr,prospective_user,Browser,
7356,1936829470331032874,user,Hong Kong,en,4,8,10,0,0,0.0,0,0,F,2,mrs,True,False,True,True,564,3202,106.73,8.89,hk,prospective_user,iOS,
7357,-7538168383827526804,user,Etats-Unis,en,5,9,23,0,0,0.0,15,0,F,2,mrs,True,True,False,True,46,3202,106.73,8.89,us,prospective_user,Android,
7361,4649451806424306363,user,France,fr,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,True,300,3202,106.73,8.89,fr,prospective_user,iOS,
7365,5831297130163758150,user,France,fr,4,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,181,3202,106.73,8.89,fr,prospective_user,Browser,
7372,8363958779742496371,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,prospective_user,Browser,
7378,3167965300733579313,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,660,3202,106.73,8.89,fr,prospective_user,Browser,
7382,-62962006866941671,user,Etats-Unis,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,prospective_user,Browser,
7384,-4253456018275805088,user,Espagne,es,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,62,3202,106.73,8.89,es,prospective_user,Browser,
7387,8598353658756055277,user,Etats-Unis,en,3,8,5,0,0,0.0,7,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,prospective_user,Browser,
7393,4168563806313804578,user,Belgique,fr,3,8,51,0,0,0.0,0,0,F,2,mrs,False,False,False,True,35,3202,106.73,8.89,be,prospective_user,Browser,
7397,8859498483095790732,user,Italie,it,3,8,6,0,0,0.0,1,0,F,2,mrs,True,False,True,False,404,3202,106.73,8.89,it,prospective_user,iOS,
7399,2592495161733791945,user,Italie,en,8,10,0,0,0,0.0,1,0,M,1,mr,False,False,False,True,558,3202,106.73,8.89,it,prospective_user,Browser,
7401,-3425156933625004360,user,Royaume-Uni,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,3202,106.73,8.89,gb,prospective_user,Browser,
7411,2467355319369713339,user,France,fr,3,8,0,2,0,0.0,0,0,F,2,mrs,False,False,False,True,22,3202,106.73,8.89,fr,prospective_user,Browser,
7412,-6899963406331634824,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,prospective_user,Browser,
7413,6345166946670020512,user,Etats-Unis,en,3,8,7,0,0,0.0,0,0,F,2,mrs,False,False,False,True,511,3202,106.73,8.89,us,prospective_user,Browser,
7414,7450458162940060412,user,Royaume-Uni,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,True,False,True,392,3202,106.73,8.89,gb,prospective_user,Android,
7420,-7516024073908955145,user,France,fr,3,8,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,614,3202,106.73,8.89,fr,prospective_user,Browser,
7423,-2423159628110511177,user,Etats-Unis,en,4,8,123,0,0,0.0,0,0,F,2,mrs,False,False,False,True,14,3202,106.73,8.89,us,prospective_user,Browser,
7424,6182675513939742253,user,Allemagne,de,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,639,3202,106.73,8.89,de,prospective_user,iOS,
7434,-1160956048240876594,user,Royaume-Uni,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,584,3202,106.73,8.89,gb,prospective_user,iOS,
7442,1510181231022099924,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,prospective_user,Browser,
7443,-5602949265094660741,user,Italie,it,4,9,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,346,3202,106.73,8.89,it,prospective_user,Browser,
7444,2054270376594046834,user,Etats-Unis,en,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,prospective_user,Browser,
7449,-5073718615939124223,user,Danemark,en,3,8,0,0,0,0.0,4,0,M,1,mr,True,False,True,True,697,3202,106.73,8.89,dk,prospective_user,iOS,
7451,2564774634756931637,user,Canada,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,682,3202,106.73,8.89,ca,prospective_user,Browser,
7456,6674367205747431258,user,France,fr,3,8,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,205,3202,106.73,8.89,fr,prospective_user,Browser,
7459,6554755201025255011,user,Bulgarie,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,272,3202,106.73,8.89,bg,prospective_user,Browser,
7479,-7653072265350805458,user,Hong Kong,en,3,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,hk,prospective_user,Browser,
7481,-646134393418690575,user,Belgique,fr,5,9,4,0,0,0.0,0,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,be,prospective_user,Browser,
7496,7166351345557853540,user,France,fr,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,prospective_user,Browser,
7498,8090478187249136242,user,Estonie,en,22,11,38,0,0,0.0,18,0,F,2,mrs,False,False,False,False,160,3202,106.73,8.89,ee,prospective_user,Browser,
7503,-6050207030595049679,user,Belgique,fr,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,be,prospective_user,Browser,
7514,310459174503681613,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,3202,106.73,8.89,us,prospective_user,iOS,
7520,7792031226141908955,user,Suède,en,3,8,34,0,0,0.0,3,0,F,2,mrs,True,False,True,True,12,3202,106.73,8.89,se,prospective_user,iOS,
7527,-4993010700640539834,user,Royaume-Uni,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,gb,prospective_user,Browser,
7533,-1447389810740134542,user,Croatie,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,277,3202,106.73,8.89,hr,prospective_user,Browser,
7536,3353331127320037261,user,Autriche,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,697,3202,106.73,8.89,at,prospective_user,Android,
7540,7206063916500584423,user,Italie,it,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,it,prospective_user,Browser,
7548,3949192244794444389,user,Nouvelle Zélande,en,3,8,18,0,0,0.0,14,0,F,2,mrs,False,False,False,True,16,3202,106.73,8.89,nz,prospective_user,Browser,
7562,6911885745279035649,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,184,3202,106.73,8.89,fr,prospective_user,iOS,
7564,573016530185929917,user,France,fr,3,8,3,0,0,0.0,0,0,F,2,mrs,True,True,False,True,627,3202,106.73,8.89,fr,prospective_user,Android,
7576,2483199554740551045,user,France,fr,3,9,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,700,3202,106.73,8.89,fr,prospective_user,iOS,
7583,1484192070647379921,user,Autriche,en,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,706,3202,106.73,8.89,at,prospective_user,iOS,
7584,1813710341101927406,user,Russie,en,3,8,7,0,0,0.0,0,0,F,2,mrs,False,False,False,True,33,3202,106.73,8.89,ru,prospective_user,Browser,
7585,-4327182576724932689,user,France,fr,3,8,1,1,0,0.0,0,0,F,2,mrs,False,False,False,True,11,3202,106.73,8.89,fr,prospective_user,Browser,
7587,7781801979338002864,user,Viet Nam,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,vn,prospective_user,Browser,
7591,2095458011483400819,user,France,fr,3,8,0,0,0,0.0,7,0,F,2,mrs,False,False,False,True,219,3202,106.73,8.89,fr,prospective_user,Browser,
7593,1550443104533499663,user,Suède,en,3,8,1,0,0,0.0,1,0,M,1,mr,False,False,False,True,402,3202,106.73,8.89,se,prospective_user,Browser,
7596,-5765457790223360198,user,Pays-Bas,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,706,3202,106.73,8.89,nl,prospective_user,iOS,
7609,8745006619952244754,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,224,3202,106.73,8.89,fr,prospective_user,iOS,
7622,2450207574106577622,user,Allemagne,de,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,678,3202,106.73,8.89,de,prospective_user,iOS,
7625,-2293484683194628096,user,Italie,it,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,573,3202,106.73,8.89,it,prospective_user,Browser,
7630,2305279240694566252,user,France,en,12,11,20,0,0,0.0,1,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,prospective_user,Browser,
7631,1204794485104801856,user,Allemagne,de,3,8,8,0,0,0.0,0,0,F,2,mrs,True,False,True,True,395,3202,106.73,8.89,de,prospective_user,iOS,
7632,985108479768686522,user,France,fr,3,8,4,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3202,106.73,8.89,fr,prospective_user,Browser,
7645,-7552106989010039201,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,prospective_user,Browser,
7647,1567796837286466815,user,France,fr,4,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,prospective_user,Browser,
7656,6376935626365096371,user,Royaume-Uni,en,3,8,2,0,0,0.0,2,0,F,2,mrs,False,False,False,True,601,3202,106.73,8.89,gb,prospective_user,Browser,
7664,-4739536827584599271,user,Chypre,en,4,10,30,0,0,0.0,7,0,F,2,mrs,True,False,True,True,15,3202,106.73,8.89,cy,prospective_user,iOS,
7666,3175972700268099683,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,438,3202,106.73,8.89,us,prospective_user,iOS,
7683,-4978131630469158538,user,France,fr,3,8,10,0,0,0.0,0,0,F,2,mrs,False,False,False,True,340,3202,106.73,8.89,fr,prospective_user,Browser,
7686,6139830139757272714,user,Allemagne,de,3,8,3,0,0,0.0,0,0,F,2,mrs,True,True,False,True,615,3202,106.73,8.89,de,prospective_user,Android,
7689,9036762368930793266,user,Allemagne,de,3,8,2,0,0,0.0,2,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,de,prospective_user,Browser,
7697,-1710477546004653302,user,France,fr,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,143,3202,106.73,8.89,fr,prospective_user,Browser,
7698,7403029008757695952,user,République tchèque,en,3,8,0,0,0,0.0,1,0,M,1,mr,False,False,False,True,706,3202,106.73,8.89,cz,prospective_user,Browser,
7710,-1929391174057215099,user,Danemark,en,5,11,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,114,3202,106.73,8.89,dk,prospective_user,Browser,
7713,-8081419693180047316,user,Danemark,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,dk,prospective_user,Browser,
7714,464460726423633684,user,Espagne,en,3,8,0,0,0,0.0,1,0,M,1,mr,False,False,False,True,701,3202,106.73,8.89,es,prospective_user,Browser,
7720,-229160214107984177,user,Espagne,es,3,8,3,0,0,0.0,1,0,F,2,mrs,False,False,False,True,31,3202,106.73,8.89,es,prospective_user,Browser,
7721,-3217726284157280282,user,France,fr,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,200,3202,106.73,8.89,fr,prospective_user,Browser,
7723,1246585533733667795,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,541,3202,106.73,8.89,fr,prospective_user,Android,
7725,5780857880557701274,user,France,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,484,3202,106.73,8.89,fr,prospective_user,Android,
7733,1944200606865845680,user,Hong Kong,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,446,3202,106.73,8.89,hk,prospective_user,Browser,
7736,-9137862900440631412,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,622,3202,106.73,8.89,fr,prospective_user,iOS,
7743,-9128355558198131558,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,prospective_user,Browser,
7747,-5909195955528910629,user,Italie,it,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,11,3202,106.73,8.89,it,prospective_user,Browser,
7757,4584746874506474161,user,Allemagne,de,3,8,0,0,0,0.0,1,0,M,1,mr,False,False,False,True,338,3202,106.73,8.89,de,prospective_user,Browser,
7758,5682247448283962062,user,Allemagne,de,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,de,prospective_user,Browser,
7771,7508584803716242436,user,Allemagne,de,3,8,14,0,0,0.0,3,0,F,2,mrs,False,False,False,True,189,3202,106.73,8.89,de,prospective_user,Browser,
7779,8585029150219959251,user,France,fr,3,8,0,0,0,0.0,4,0,F,2,mrs,True,True,False,True,358,3202,106.73,8.89,fr,prospective_user,Android,
7789,-552769854134379920,user,Etats-Unis,en,3,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,prospective_user,Browser,
7794,-4079968835068805906,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,700,3202,106.73,8.89,us,prospective_user,iOS,
7795,851783777101747828,user,Italie,it,3,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,705,3202,106.73,8.89,it,prospective_user,iOS,
7797,-1396215544061039194,user,Danemark,en,3,8,16,0,0,0.0,0,0,F,2,mrs,False,False,False,True,545,3202,106.73,8.89,dk,prospective_user,Browser,
7798,-1298307427209724945,user,Autriche,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,521,3202,106.73,8.89,at,prospective_user,Android,
7806,-2212318178844653907,user,Etats-Unis,en,3,8,34,0,0,0.0,0,0,F,2,mrs,False,False,False,True,12,3202,106.73,8.89,us,prospective_user,Browser,
7808,-1347757910645471704,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,de,prospective_user,Browser,
7813,-686384358564402843,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,706,3202,106.73,8.89,fr,prospective_user,iOS,
7821,-5160678274049580225,user,Italie,en,3,8,19,0,0,0.0,0,0,F,2,mrs,False,False,False,True,609,3202,106.73,8.89,it,prospective_user,Browser,
7823,6889997726487614994,user,Australie,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,au,prospective_user,Browser,
7833,536624237862931284,user,Italie,it,3,8,1,0,0,0.0,5,0,F,2,mrs,False,False,False,True,18,3202,106.73,8.89,it,prospective_user,Browser,
7837,-5365918906282705675,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,236,3202,106.73,8.89,it,prospective_user,iOS,
7842,-6308267205561823390,user,Australie,en,3,8,19,0,0,0.0,1,0,F,2,mrs,True,False,True,True,32,3202,106.73,8.89,au,prospective_user,iOS,
7844,5013283961923325709,user,Royaume-Uni,en,3,8,5,0,0,0.0,0,0,F,2,mrs,False,False,False,True,11,3202,106.73,8.89,gb,prospective_user,Browser,
7845,6627648648369694467,user,Allemagne,de,3,8,4,0,0,0.0,27,0,F,2,mrs,False,False,False,True,11,3202,106.73,8.89,de,prospective_user,Browser,
7850,4483352101071544758,user,Finlande,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,604,3202,106.73,8.89,fi,prospective_user,Browser,
7854,-486336574129162811,user,Etats-Unis,en,3,8,1,0,0,0.0,2,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,prospective_user,Browser,
7856,7446487201431659788,user,France,fr,3,9,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,533,3202,106.73,8.89,fr,prospective_user,Browser,
7858,3373235832078429215,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,prospective_user,Browser,
7861,1486000356137540809,user,Italie,it,3,8,9,0,0,0.0,4,0,F,2,mrs,False,False,False,True,61,3202,106.73,8.89,it,prospective_user,Browser,
7863,3085920870130700418,user,Danemark,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,671,3202,106.73,8.89,dk,prospective_user,iOS,
7875,-1927203407139156270,user,Pays-Bas,en,3,8,0,1,0,0.0,0,0,M,1,mr,False,False,False,True,586,3202,106.73,8.89,nl,prospective_user,Browser,
7876,7317585577174569031,user,Suède,en,3,8,1,1,0,0.0,0,0,F,2,mrs,True,False,True,True,192,3202,106.73,8.89,se,prospective_user,iOS,
7880,-3740361207041183756,user,France,fr,3,9,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,prospective_user,Browser,
7882,7386662344481729521,user,France,fr,4,8,0,1,0,0.0,0,0,F,2,mrs,False,False,False,True,477,3202,106.73,8.89,fr,prospective_user,Browser,
7892,5265446634139644203,user,France,fr,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,108,3202,106.73,8.89,fr,prospective_user,Browser,
7894,-3240606190576504572,user,France,fr,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,404,3202,106.73,8.89,fr,prospective_user,Browser,
7917,7351753505925956046,user,France,fr,20,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,False,206,3202,106.73,8.89,fr,prospective_user,iOS,
7922,8672763628208978159,user,Espagne,es,5,14,3,0,0,0.0,15,0,F,2,mrs,False,False,False,True,26,3202,106.73,8.89,es,prospective_user,Browser,
7927,2260448454882041240,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,628,3202,106.73,8.89,de,prospective_user,Browser,
7934,-7842475172912749188,user,France,fr,3,9,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,659,3202,106.73,8.89,fr,prospective_user,Android,
7935,-1444955711850439086,user,Pays-Bas,en,8,8,37,0,0,0.0,15,0,F,2,mrs,True,False,True,True,40,3202,106.73,8.89,nl,prospective_user,iOS,
7940,7173128777198129350,user,France,fr,3,8,75,0,0,0.0,1,0,F,2,mrs,True,False,True,True,11,3202,106.73,8.89,fr,prospective_user,iOS,
7964,-8013104235648970187,user,Royaume-Uni,en,3,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,20,3202,106.73,8.89,gb,prospective_user,iOS,
7975,335019463389389465,user,Espagne,es,4,8,14,1,0,0.0,4,0,M,1,mr,False,False,False,True,45,3202,106.73,8.89,es,prospective_user,Browser,
7977,429924422872934745,user,Finlande,en,3,9,12,0,0,0.0,13,0,F,2,mrs,True,False,True,True,13,3202,106.73,8.89,fi,prospective_user,iOS,
7978,6882839780467851393,user,Pays-Bas,en,3,8,9,0,0,0.0,0,0,F,2,mrs,True,False,True,True,25,3202,106.73,8.89,nl,prospective_user,iOS,
7990,-2589898201758104737,user,Italie,it,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,it,prospective_user,Browser,
7996,-8492443648110401506,user,France,fr,3,8,2,0,0,0.0,5,0,F,2,mrs,False,False,False,True,233,3202,106.73,8.89,fr,prospective_user,Browser,
7997,739256757760798802,user,Danemark,en,3,8,11,0,0,0.0,0,0,F,2,mrs,False,False,False,True,594,3202,106.73,8.89,dk,prospective_user,Browser,
7998,513082682121947720,user,France,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,fr,prospective_user,Browser,
8001,1312068944498333408,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,196,3202,106.73,8.89,de,prospective_user,Browser,
8004,-6278705353099891873,user,Allemagne,de,3,9,32,0,0,0.0,1,0,F,2,mrs,False,False,False,True,172,3202,106.73,8.89,de,prospective_user,Browser,
8007,-8517676397496927676,user,France,en,3,8,7,0,0,0.0,6,0,F,2,mrs,False,False,False,True,16,3202,106.73,8.89,fr,prospective_user,Browser,
8009,-1798316993354780785,user,Royaume-Uni,en,3,8,11,0,0,0.0,0,0,M,1,mr,False,False,False,True,24,3202,106.73,8.89,gb,prospective_user,Browser,
8026,3115034045853378594,user,Allemagne,en,6,9,1,0,0,0.0,7,0,F,2,mrs,True,False,True,True,610,3202,106.73,8.89,de,prospective_user,iOS,
8028,-2330830021288994190,user,France,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,False,117,3202,106.73,8.89,fr,prospective_user,Browser,
8029,-7562132207581563732,user,Hong Kong,en,3,9,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,206,3202,106.73,8.89,hk,prospective_user,Android,
8035,753856243003805818,user,Bulgarie,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,701,3202,106.73,8.89,bg,prospective_user,iOS,
8036,2392438389000546679,user,Allemagne,de,3,8,0,0,0,0.0,1,0,M,1,mr,False,False,False,True,670,3202,106.73,8.89,de,prospective_user,Browser,
